,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
57417,Khammam,Yerrupalem,2019-07-20,25.3,32.5
57418,Khammam,Yerrupalem,2019-07-21,25.7,32.5
57419,Khammam,Yerrupalem,2019-07-22,26.4,35.8
57420,Khammam,Yerrupalem,2019-07-23,25.9,35.7
57421,Khammam,Yerrupalem,2019-07-24,25.9,30.7
57422,Khammam,Yerrupalem,2019-07-25,27.6,37.5
57423,Khammam,Yerrupalem,2019-07-26,24.5,37.2
57424,Khammam,Yerrupalem,2019-07-27,23.5,25.1
57425,Khammam,Yerrupalem,2019-07-28,24.2,30.1
57426,Khammam,Yerrupalem,2019-07-29,22.4,25.8
57427,Khammam,Yerrupalem,2019-07-30,23.6,28.8
57428,Khammam,Yerrupalem,2019-07-31,24.8,31.5
57429,Khammam,Yerrupalem,2019-08-01,24.4,33.6
57430,Khammam,Yerrupalem,2019-08-02,24.0,32.8
57431,Khammam,Yerrupalem,2019-08-03,23.3,25.1
57432,Khammam,Yerrupalem,2019-08-04,24.9,29.3
57433,Khammam,Yerrupalem,2019-08-05,26.1,32.7
57434,Khammam,Yerrupalem,2019-08-06,24.0,32.5
57435,Khammam,Yerrupalem,2019-08-07,23.9,29.4
57436,Khammam,Yerrupalem,2019-08-08,24.6,30.1
57437,Khammam,Yerrupalem,2019-08-09,24.8,32.7
57438,Khammam,Yerrupalem,2019-08-10,26.3,33.9
57439,Khammam,Yerrupalem,2019-08-11,27.5,35.1
57440,Khammam,Yerrupalem,2019-08-12,27.5,34.8
57441,Khammam,Yerrupalem,2019-08-13,26.1,33.2
57442,Khammam,Yerrupalem,2019-08-14,25.0,31.1
57443,Khammam,Yerrupalem,2019-08-15,25.5,32.9
57444,Khammam,Yerrupalem,2019-08-16,27.5,35.4
57445,Khammam,Yerrupalem,2019-08-17,27.5,35.2
57446,Khammam,Yerrupalem,2019-08-18,25.9,32.6
57447,Khammam,Yerrupalem,2019-08-19,24.9,32.6
57448,Khammam,Yerrupalem,2019-08-20,24.9,35.2
57449,Khammam,Yerrupalem,2019-08-21,25.4,33.5
57450,Khammam,Yerrupalem,2019-08-22,24.7,34.0
57451,Khammam,Yerrupalem,2019-08-23,24.9,33.6
57452,Khammam,Yerrupalem,2019-08-24,25.5,30.7
57453,Khammam,Yerrupalem,2019-08-25,24.5,32.9
57454,Khammam,Yerrupalem,2019-08-26,26.1,32.6
57455,Khammam,Yerrupalem,2019-08-27,25.7,34.7
57456,Khammam,Yerrupalem,2019-08-28,26.7,33.2
57457,Khammam,Yerrupalem,2019-08-29,26.3,33.9
57458,Khammam,Yerrupalem,2019-08-30,25.6,34.4
57459,Khammam,Yerrupalem,2019-08-31,23.1,34.2
57460,Khammam,Yerrupalem,2019-09-01,23.6,30.2
57461,Khammam,Yerrupalem,2019-09-02,23.3,26.8
57462,Khammam,Yerrupalem,2019-09-03,24.4,28.8
57463,Khammam,Yerrupalem,2019-09-04,25.0,28.3
57464,Khammam,Yerrupalem,2019-09-05,24.3,30.4
57465,Khammam,Yerrupalem,2019-09-06,26.1,31.9
57466,Khammam,Yerrupalem,2019-09-07,25.8,30.5
57467,Khammam,Yerrupalem,2019-09-08,26.1,30.7
57468,Khammam,Yerrupalem,2019-09-09,26.1,31.5
57499,Mulug,Venkatapur,2019-07-01,24.9,28.9
57500,Mulug,Venkatapur,2019-07-02,25.8,29.5
57501,Mulug,Venkatapur,2019-07-03,24.2,29.4
57502,Mulug,Venkatapur,2019-07-04,27.3,30.9
57503,Mulug,Venkatapur,2019-07-05,27.1,32.3
57504,Mulug,Venkatapur,2019-07-06,24.7,32.1
57505,Mulug,Venkatapur,2019-07-07,25.8,31.7
57506,Mulug,Venkatapur,2019-07-08,25.2,34.3
57507,Mulug,Venkatapur,2019-07-09,25.9,33.8
57508,Mulug,Venkatapur,2019-07-10,24.8,32.9
57509,Mulug,Venkatapur,2019-07-11,26.6,34.1
57510,Mulug,Venkatapur,2019-07-12,25.1,33.9
57511,Mulug,Venkatapur,2019-07-13,26.5,33.7
57512,Mulug,Venkatapur,2019-07-14,25.8,34.3
57513,Mulug,Venkatapur,2019-07-15,26.5,35.8
57514,Mulug,Venkatapur,2019-07-16,25.9,35.2
57515,Mulug,Venkatapur,2019-07-17,26.9,35.8
57516,Mulug,Venkatapur,2019-07-18,27.7,37.0
57517,Mulug,Venkatapur,2019-07-19,25.7,37.4
57518,Mulug,Venkatapur,2019-07-20,25.4,35.4
57519,Mulug,Venkatapur,2019-07-21,26.5,32.8
57520,Mulug,Venkatapur,2019-07-22,26.4,35.7
57521,Mulug,Venkatapur,2019-07-23,26.3,36.3
57522,Mulug,Venkatapur,2019-07-24,26.3,34.6
57523,Mulug,Venkatapur,2019-07-25,28.4,35.5
57524,Mulug,Venkatapur,2019-07-26,23.5,33.4
57525,Mulug,Venkatapur,2019-07-27,24.0,26.0
57526,Mulug,Venkatapur,2019-07-28,23.8,27.9
57527,Mulug,Venkatapur,2019-07-29,24.3,26.3
57528,Mulug,Venkatapur,2019-07-30,24.4,26.1
57529,Mulug,Venkatapur,2019-07-31,25.0,29.3
57530,Mulug,Venkatapur,2019-08-01,24.4,32.1
57531,Mulug,Venkatapur,2019-08-02,23.2,29.9
57532,Mulug,Venkatapur,2019-08-03,24.2,25.5
57533,Mulug,Venkatapur,2019-08-04,24.9,28.0
57534,Mulug,Venkatapur,2019-08-05,25.7,31.6
57535,Mulug,Venkatapur,2019-08-06,24.6,31.8
57536,Mulug,Venkatapur,2019-08-07,23.6,26.7
57537,Mulug,Venkatapur,2019-08-08,23.8,26.8
57538,Mulug,Venkatapur,2019-08-09,24.6,29.9
57539,Mulug,Venkatapur,2019-08-10,26.0,31.7
57540,Mulug,Venkatapur,2019-08-11,26.4,33.1
57541,Mulug,Venkatapur,2019-08-12,25.2,33.2
57542,Mulug,Venkatapur,2019-08-13,25.9,31.7
57543,Mulug,Venkatapur,2019-08-14,26.0,29.6
57544,Mulug,Venkatapur,2019-08-15,24.9,31.4
57545,Mulug,Venkatapur,2019-08-16,27.0,32.9
57546,Mulug,Venkatapur,2019-08-17,26.9,33.3
57547,Mulug,Venkatapur,2019-08-18,26.3,31.7
57548,Mulug,Venkatapur,2019-08-19,24.1,33.5
57549,Mulug,Venkatapur,2019-08-20,26.4,34.8
57550,Mulug,Venkatapur,2019-08-21,25.4,29.9
57551,Mulug,Venkatapur,2019-08-22,25.6,32.5
57552,Mulug,Venkatapur,2019-08-23,23.8,31.3
57553,Mulug,Venkatapur,2019-08-24,25.4,27.4
57554,Mulug,Venkatapur,2019-08-25,25.0,30.3
57555,Mulug,Venkatapur,2019-08-26,25.5,32.1
57556,Mulug,Venkatapur,2019-08-27,24.5,31.9
57557,Mulug,Venkatapur,2019-08-28,26.2,32.9
57558,Mulug,Venkatapur,2019-08-29,26.1,33.8
57559,Mulug,Venkatapur,2019-08-30,26.5,35.6
57560,Mulug,Venkatapur,2019-08-31,23.8,34.1
57561,Mulug,Venkatapur,2019-09-01,24.6,30.3
57562,Mulug,Venkatapur,2019-09-02,24.1,30.7
57563,Mulug,Venkatapur,2019-09-03,24.5,27.7
57564,Mulug,Venkatapur,2019-09-04,24.8,28.0
57565,Mulug,Venkatapur,2019-09-05,24.3,28.5
57566,Mulug,Venkatapur,2019-09-06,24.9,32.1
57567,Mulug,Venkatapur,2019-09-07,25.1,28.6
57568,Mulug,Venkatapur,2019-09-08,25.7,29.3
57569,Mulug,Venkatapur,2019-09-09,24.6,30.6
57600,Mulug,Mulug,2019-07-01,25.2,29.7
57601,Mulug,Mulug,2019-07-02,25.8,31.4
57602,Mulug,Mulug,2019-07-03,24.3,31.5
57603,Mulug,Mulug,2019-07-04,27.9,33.1
57604,Mulug,Mulug,2019-07-05,27.2,35.3
57605,Mulug,Mulug,2019-07-06,25.4,34.1
57606,Mulug,Mulug,2019-07-07,26.4,33.3
57607,Mulug,Mulug,2019-07-08,25.2,35.8
57608,Mulug,Mulug,2019-07-09,25.3,36.5
57609,Mulug,Mulug,2019-07-10,25.4,34.2
57610,Mulug,Mulug,2019-07-11,26.1,35.5
57611,Mulug,Mulug,2019-07-12,25.5,35.8
57612,Mulug,Mulug,2019-07-13,26.7,36.1
57613,Mulug,Mulug,2019-07-14,26.6,36.1
57614,Mulug,Mulug,2019-07-15,25.9,36.3
57615,Mulug,Mulug,2019-07-16,25.8,36.9
57616,Mulug,Mulug,2019-07-17,26.2,37.2
57617,Mulug,Mulug,2019-07-18,28.2,37.6
57618,Mulug,Mulug,2019-07-19,25.4,37.8
57619,Mulug,Mulug,2019-07-20,25.6,36.6
57620,Mulug,Mulug,2019-07-21,26.3,33.8
57621,Mulug,Mulug,2019-07-22,26.6,37.3
57622,Mulug,Mulug,2019-07-23,26.8,37.2
57623,Mulug,Mulug,2019-07-24,25.7,36.4
57624,Mulug,Mulug,2019-07-25,27.8,36.8
57625,Mulug,Mulug,2019-07-26,23.4,34.6
57626,Mulug,Mulug,2019-07-27,22.9,26.6
57627,Mulug,Mulug,2019-07-28,23.7,28.2
57628,Mulug,Mulug,2019-07-29,23.9,26.3
57629,Mulug,Mulug,2019-07-30,23.6,26.2
57630,Mulug,Mulug,2019-07-31,24.6,30.9
57631,Mulug,Mulug,2019-08-01,24.3,31.9
57632,Mulug,Mulug,2019-08-02,24.3,31.0
57633,Mulug,Mulug,2019-08-03,24.4,26.6
57634,Mulug,Mulug,2019-08-04,24.9,30.1
57635,Mulug,Mulug,2019-08-05,25.6,32.1
57636,Mulug,Mulug,2019-08-06,24.4,33.4
57637,Mulug,Mulug,2019-08-07,24.1,27.7
57638,Mulug,Mulug,2019-08-08,24.1,27.7
57639,Mulug,Mulug,2019-08-09,24.1,31.9
57640,Mulug,Mulug,2019-08-10,25.3,33.8
57641,Mulug,Mulug,2019-08-11,25.7,34.5
57642,Mulug,Mulug,2019-08-12,25.0,34.6
57643,Mulug,Mulug,2019-08-13,25.1,33.7
57644,Mulug,Mulug,2019-08-14,25.4,30.9
57645,Mulug,Mulug,2019-08-15,24.9,33.2
57646,Mulug,Mulug,2019-08-16,26.3,34.8
57647,Mulug,Mulug,2019-08-17,26.1,35.1
57648,Mulug,Mulug,2019-08-18,26.7,34.3
57649,Mulug,Mulug,2019-08-19,24.0,31.9
57650,Mulug,Mulug,2019-08-20,25.9,35.0
57651,Mulug,Mulug,2019-08-21,25.1,31.5
57652,Mulug,Mulug,2019-08-22,25.5,34.8
57653,Mulug,Mulug,2019-08-23,24.0,32.8
57654,Mulug,Mulug,2019-08-24,25.0,28.7
57655,Mulug,Mulug,2019-08-25,24.2,31.4
57656,Mulug,Mulug,2019-08-26,25.4,33.1
57657,Mulug,Mulug,2019-08-27,24.2,34.5
57658,Mulug,Mulug,2019-08-28,25.6,34.7
57659,Mulug,Mulug,2019-08-29,25.7,35.1
57660,Mulug,Mulug,2019-08-30,26.2,35.4
57661,Mulug,Mulug,2019-08-31,23.7,35.0
57662,Mulug,Mulug,2019-09-01,24.3,32.1
57663,Mulug,Mulug,2019-09-02,23.5,32.3
57664,Mulug,Mulug,2019-09-03,24.1,28.6
57665,Mulug,Mulug,2019-09-04,24.4,28.6
57666,Mulug,Mulug,2019-09-05,24.3,30.0
57667,Mulug,Mulug,2019-09-06,25.0,32.6
57668,Mulug,Mulug,2019-09-07,24.6,29.6
57669,Mulug,Mulug,2019-09-08,25.5,31.4
57670,Mulug,Mulug,2019-09-09,24.4,32.2
57701,Mulug,Govindaraopet,2019-07-01,25.1,29.4
57702,Mulug,Govindaraopet,2019-07-02,25.9,29.1
57703,Mulug,Govindaraopet,2019-07-03,25.0,30.1
57704,Mulug,Govindaraopet,2019-07-04,27.4,32.2
57705,Mulug,Govindaraopet,2019-07-05,27.7,33.9
57706,Mulug,Govindaraopet,2019-07-06,24.4,32.9
57707,Mulug,Govindaraopet,2019-07-07,26.0,32.4
57708,Mulug,Govindaraopet,2019-07-08,25.2,35.3
57709,Mulug,Govindaraopet,2019-07-09,25.0,34.4
57710,Mulug,Govindaraopet,2019-07-10,25.6,32.3
57711,Mulug,Govindaraopet,2019-07-11,25.9,34.3
57712,Mulug,Govindaraopet,2019-07-12,25.4,34.4
57713,Mulug,Govindaraopet,2019-07-13,24.9,34.4
57714,Mulug,Govindaraopet,2019-07-14,26.2,34.2
57715,Mulug,Govindaraopet,2019-07-15,26.6,35.7
57716,Mulug,Govindaraopet,2019-07-16,26.4,36.1
57717,Mulug,Govindaraopet,2019-07-17,26.5,36.9
57718,Mulug,Govindaraopet,2019-07-18,27.7,38.0
57719,Mulug,Govindaraopet,2019-07-19,25.4,37.8
57720,Mulug,Govindaraopet,2019-07-20,26.0,36.0
57721,Mulug,Govindaraopet,2019-07-21,26.2,33.5
57722,Mulug,Govindaraopet,2019-07-22,26.3,36.7
57723,Mulug,Govindaraopet,2019-07-23,26.6,37.8
57724,Mulug,Govindaraopet,2019-07-24,26.2,37.1
57725,Mulug,Govindaraopet,2019-07-25,28.3,36.1
57726,Mulug,Govindaraopet,2019-07-26,24.6,34.1
57727,Mulug,Govindaraopet,2019-07-27,23.9,26.0
57728,Mulug,Govindaraopet,2019-07-28,24.3,28.2
57729,Mulug,Govindaraopet,2019-07-29,24.5,26.7
57730,Mulug,Govindaraopet,2019-07-30,25.0,25.9
57731,Mulug,Govindaraopet,2019-07-31,25.5,30.2
57732,Mulug,Govindaraopet,2019-08-01,25.2,32.5
57733,Mulug,Govindaraopet,2019-08-02,24.1,31.1
57734,Mulug,Govindaraopet,2019-08-03,24.5,25.2
57735,Mulug,Govindaraopet,2019-08-04,25.6,29.4
57736,Mulug,Govindaraopet,2019-08-05,26.1,30.8
57737,Mulug,Govindaraopet,2019-08-06,25.2,31.7
57738,Mulug,Govindaraopet,2019-08-07,24.4,26.4
57739,Mulug,Govindaraopet,2019-08-08,24.1,26.5
57740,Mulug,Govindaraopet,2019-08-09,22.4,30.3
57741,Mulug,Govindaraopet,2019-08-10,24.9,32.2
57742,Mulug,Govindaraopet,2019-08-11,27.3,33.1
57743,Mulug,Govindaraopet,2019-08-12,25.9,32.8
57744,Mulug,Govindaraopet,2019-08-13,26.1,31.7
57745,Mulug,Govindaraopet,2019-08-14,26.3,29.7
57746,Mulug,Govindaraopet,2019-08-15,25.6,31.5
57747,Mulug,Govindaraopet,2019-08-16,26.8,33.2
57748,Mulug,Govindaraopet,2019-08-17,25.6,33.4
57749,Mulug,Govindaraopet,2019-08-18,26.5,31.3
57750,Mulug,Govindaraopet,2019-08-19,24.4,32.9
57751,Mulug,Govindaraopet,2019-08-20,26.2,33.5
57752,Mulug,Govindaraopet,2019-08-21,25.5,30.2
57753,Mulug,Govindaraopet,2019-08-22,25.2,32.3
57754,Mulug,Govindaraopet,2019-08-23,24.1,30.9
57755,Mulug,Govindaraopet,2019-08-24,24.5,27.5
57756,Mulug,Govindaraopet,2019-08-25,25.1,29.3
57757,Mulug,Govindaraopet,2019-08-26,25.2,31.9
57758,Mulug,Govindaraopet,2019-08-27,24.9,32.9
57759,Mulug,Govindaraopet,2019-08-28,25.6,32.4
57760,Mulug,Govindaraopet,2019-08-29,25.9,33.6
57761,Mulug,Govindaraopet,2019-08-30,26.4,34.6
57762,Mulug,Govindaraopet,2019-08-31,23.4,33.8
57763,Mulug,Govindaraopet,2019-09-01,24.8,30.4
57764,Mulug,Govindaraopet,2019-09-02,24.3,30.6
57765,Mulug,Govindaraopet,2019-09-03,25.1,27.6
57766,Mulug,Govindaraopet,2019-09-04,25.5,27.9
57767,Mulug,Govindaraopet,2019-09-05,24.3,28.6
57768,Mulug,Govindaraopet,2019-09-06,24.9,31.1
57769,Mulug,Govindaraopet,2019-09-07,25.0,28.1
57770,Mulug,Govindaraopet,2019-09-08,25.4,28.9
57771,Mulug,Govindaraopet,2019-09-09,25.2,30.2
57802,Mulug,Tadvai,2019-07-01,24.8,30.9
57803,Mulug,Tadvai,2019-07-02,25.4,30.3
57804,Mulug,Tadvai,2019-07-03,24.8,30.6
57805,Mulug,Tadvai,2019-07-04,27.3,32.8
57806,Mulug,Tadvai,2019-07-05,26.9,33.6
57807,Mulug,Tadvai,2019-07-06,24.6,33.7
57808,Mulug,Tadvai,2019-07-07,25.2,32.8
57809,Mulug,Tadvai,2019-07-08,24.5,34.9
57810,Mulug,Tadvai,2019-07-09,24.9,34.8
57811,Mulug,Tadvai,2019-07-10,25.2,33.6
57812,Mulug,Tadvai,2019-07-11,25.6,35.3
57813,Mulug,Tadvai,2019-07-12,25.0,35.8
57814,Mulug,Tadvai,2019-07-13,25.6,34.7
57815,Mulug,Tadvai,2019-07-14,26.1,34.6
57816,Mulug,Tadvai,2019-07-15,27.1,36.8
57817,Mulug,Tadvai,2019-07-16,25.7,36.7
57818,Mulug,Tadvai,2019-07-17,26.0,37.3
57819,Mulug,Tadvai,2019-07-18,27.0,37.8
57820,Mulug,Tadvai,2019-07-19,25.0,37.5
57821,Mulug,Tadvai,2019-07-20,25.4,36.6
57822,Mulug,Tadvai,2019-07-21,25.8,33.9
57823,Mulug,Tadvai,2019-07-22,26.6,37.0
57824,Mulug,Tadvai,2019-07-23,26.3,37.5
57825,Mulug,Tadvai,2019-07-24,25.6,37.5
57826,Mulug,Tadvai,2019-07-25,27.9,36.8
57827,Mulug,Tadvai,2019-07-26,23.5,35.1
57828,Mulug,Tadvai,2019-07-27,24.0,26.1
57829,Mulug,Tadvai,2019-07-28,24.1,28.8
57830,Mulug,Tadvai,2019-07-29,22.4,26.3
57831,Mulug,Tadvai,2019-07-30,23.9,26.0
57832,Mulug,Tadvai,2019-07-31,24.3,30.3
57833,Mulug,Tadvai,2019-08-01,24.4,32.1
57834,Mulug,Tadvai,2019-08-02,23.5,30.7
57835,Mulug,Tadvai,2019-08-03,23.4,24.6
57836,Mulug,Tadvai,2019-08-04,23.7,29.4
57837,Mulug,Tadvai,2019-08-05,25.6,31.5
57838,Mulug,Tadvai,2019-08-06,24.6,32.3
57839,Mulug,Tadvai,2019-08-07,23.8,26.5
57840,Mulug,Tadvai,2019-08-08,24.0,26.6
57841,Mulug,Tadvai,2019-08-09,23.3,30.2
57842,Mulug,Tadvai,2019-08-10,25.0,33.2
57843,Mulug,Tadvai,2019-08-11,25.8,34.3
57844,Mulug,Tadvai,2019-08-12,25.2,33.6
57845,Mulug,Tadvai,2019-08-13,25.3,32.8
57846,Mulug,Tadvai,2019-08-14,25.0,30.1
57847,Mulug,Tadvai,2019-08-15,24.8,33.2
57848,Mulug,Tadvai,2019-08-16,25.7,34.1
57849,Mulug,Tadvai,2019-08-17,25.8,35.1
57850,Mulug,Tadvai,2019-08-18,25.6,32.6
57851,Mulug,Tadvai,2019-08-19,23.4,33.0
57852,Mulug,Tadvai,2019-08-20,25.0,35.2
57853,Mulug,Tadvai,2019-08-21,24.8,31.4
57854,Mulug,Tadvai,2019-08-22,24.1,33.2
57855,Mulug,Tadvai,2019-08-23,22.9,31.4
57856,Mulug,Tadvai,2019-08-24,24.2,27.8
57857,Mulug,Tadvai,2019-08-25,24.5,29.7
57858,Mulug,Tadvai,2019-08-26,24.5,32.5
57859,Mulug,Tadvai,2019-08-27,23.7,32.4
57860,Mulug,Tadvai,2019-08-28,24.4,34.2
57861,Mulug,Tadvai,2019-08-29,24.9,34.3
57862,Mulug,Tadvai,2019-08-30,25.5,35.2
57863,Mulug,Tadvai,2019-08-31,22.8,35.3
57864,Mulug,Tadvai,2019-09-01,23.6,31.5
57865,Mulug,Tadvai,2019-09-02,23.6,32.7
57866,Mulug,Tadvai,2019-09-03,24.6,29.2
57867,Mulug,Tadvai,2019-09-04,24.6,29.0
57868,Mulug,Tadvai,2019-09-05,24.3,30.0
57869,Mulug,Tadvai,2019-09-06,24.5,31.6
57870,Mulug,Tadvai,2019-09-07,25.5,28.4
57871,Mulug,Tadvai,2019-09-08,25.5,29.7
57872,Mulug,Tadvai,2019-09-09,24.8,31.6
57903,Mulug,Eturunagaram,2019-07-01,23.6,28.7
57904,Mulug,Eturunagaram,2019-07-02,25.3,28.5
57905,Mulug,Eturunagaram,2019-07-03,24.6,29.3
57906,Mulug,Eturunagaram,2019-07-04,27.1,31.3
57907,Mulug,Eturunagaram,2019-07-05,26.9,32.5
57908,Mulug,Eturunagaram,2019-07-06,24.7,31.9
57909,Mulug,Eturunagaram,2019-07-07,25.4,31.7
57910,Mulug,Eturunagaram,2019-07-08,24.1,34.8
57911,Mulug,Eturunagaram,2019-07-09,24.7,33.5
57912,Mulug,Eturunagaram,2019-07-10,24.7,32.9
57913,Mulug,Eturunagaram,2019-07-11,24.9,34.1
57914,Mulug,Eturunagaram,2019-07-12,24.8,33.7
57915,Mulug,Eturunagaram,2019-07-13,25.7,32.9
57916,Mulug,Eturunagaram,2019-07-14,26.2,32.2
57917,Mulug,Eturunagaram,2019-07-15,26.9,35.8
57918,Mulug,Eturunagaram,2019-07-16,26.1,35.4
57919,Mulug,Eturunagaram,2019-07-17,26.7,35.9
57920,Mulug,Eturunagaram,2019-07-18,28.1,37.4
57921,Mulug,Eturunagaram,2019-07-19,25.1,35.5
57922,Mulug,Eturunagaram,2019-07-20,26.1,33.7
57923,Mulug,Eturunagaram,2019-07-21,26.1,32.6
57924,Mulug,Eturunagaram,2019-07-22,26.6,34.6
57925,Mulug,Eturunagaram,2019-07-23,26.6,36.7
57926,Mulug,Eturunagaram,2019-07-24,26.0,36.6
57927,Mulug,Eturunagaram,2019-07-25,28.2,35.1
57928,Mulug,Eturunagaram,2019-07-26,23.6,33.9
57929,Mulug,Eturunagaram,2019-07-27,23.6,25.4
57930,Mulug,Eturunagaram,2019-07-28,23.9,27.3
57931,Mulug,Eturunagaram,2019-07-29,23.9,25.7
57932,Mulug,Eturunagaram,2019-07-30,23.9,26.5
57933,Mulug,Eturunagaram,2019-07-31,24.5,29.4
57934,Mulug,Eturunagaram,2019-08-01,24.3,31.3
57935,Mulug,Eturunagaram,2019-08-02,23.5,29.8
57936,Mulug,Eturunagaram,2019-08-03,23.7,24.8
57937,Mulug,Eturunagaram,2019-08-04,24.5,28.0
57938,Mulug,Eturunagaram,2019-08-05,24.9,30.0
57939,Mulug,Eturunagaram,2019-08-06,24.8,31.5
57940,Mulug,Eturunagaram,2019-08-07,24.0,26.2
57941,Mulug,Eturunagaram,2019-08-08,24.1,25.6
57942,Mulug,Eturunagaram,2019-08-09,23.7,28.5
57943,Mulug,Eturunagaram,2019-08-10,25.0,32.2
57944,Mulug,Eturunagaram,2019-08-11,26.2,34.5
57945,Mulug,Eturunagaram,2019-08-12,25.6,33.0
57946,Mulug,Eturunagaram,2019-08-13,25.5,31.2
57947,Mulug,Eturunagaram,2019-08-14,25.4,29.4
57948,Mulug,Eturunagaram,2019-08-15,25.0,31.9
57949,Mulug,Eturunagaram,2019-08-16,26.3,33.6
57950,Mulug,Eturunagaram,2019-08-17,26.8,34.2
57951,Mulug,Eturunagaram,2019-08-18,25.2,32.4
57952,Mulug,Eturunagaram,2019-08-19,24.2,31.6
57953,Mulug,Eturunagaram,2019-08-20,24.8,34.5
57954,Mulug,Eturunagaram,2019-08-21,25.0,31.6
57955,Mulug,Eturunagaram,2019-08-22,24.3,31.9
57956,Mulug,Eturunagaram,2019-08-23,23.6,30.6
57957,Mulug,Eturunagaram,2019-08-24,24.6,26.8
57958,Mulug,Eturunagaram,2019-08-25,24.6,28.2
57959,Mulug,Eturunagaram,2019-08-26,24.5,31.8
57960,Mulug,Eturunagaram,2019-08-27,24.9,30.5
57961,Mulug,Eturunagaram,2019-08-28,25.7,32.6
57962,Mulug,Eturunagaram,2019-08-29,25.1,33.6
57963,Mulug,Eturunagaram,2019-08-30,26.2,35.0
57964,Mulug,Eturunagaram,2019-08-31,24.1,33.3
57965,Mulug,Eturunagaram,2019-09-01,23.9,31.3
57966,Mulug,Eturunagaram,2019-09-02,24.2,28.9
57967,Mulug,Eturunagaram,2019-09-03,25.0,27.5
57968,Mulug,Eturunagaram,2019-09-04,25.2,28.6
57969,Mulug,Eturunagaram,2019-09-05,24.3,30.3
57970,Mulug,Eturunagaram,2019-09-06,25.1,33.0
57971,Mulug,Eturunagaram,2019-09-07,25.5,27.6
57972,Mulug,Eturunagaram,2019-09-08,25.9,30.5
57973,Mulug,Eturunagaram,2019-09-09,24.5,32.5
58004,Mulug,Kannaigudem,2019-07-01,23.6,28.0
58005,Mulug,Kannaigudem,2019-07-02,25.0,28.7
58006,Mulug,Kannaigudem,2019-07-03,25.2,29.6
58007,Mulug,Kannaigudem,2019-07-04,26.8,31.3
58008,Mulug,Kannaigudem,2019-07-05,26.3,32.3
58009,Mulug,Kannaigudem,2019-07-06,24.4,31.9
58010,Mulug,Kannaigudem,2019-07-07,24.7,31.0
58011,Mulug,Kannaigudem,2019-07-08,24.2,33.5
58012,Mulug,Kannaigudem,2019-07-09,25.3,34.8
58013,Mulug,Kannaigudem,2019-07-10,24.3,32.4
58014,Mulug,Kannaigudem,2019-07-11,25.3,32.4
58015,Mulug,Kannaigudem,2019-07-12,25.1,33.1
58016,Mulug,Kannaigudem,2019-07-13,25.3,33.3
58017,Mulug,Kannaigudem,2019-07-14,27.4,32.0
58018,Mulug,Kannaigudem,2019-07-15,26.7,34.4
58019,Mulug,Kannaigudem,2019-07-16,25.9,34.7
58020,Mulug,Kannaigudem,2019-07-17,26.1,36.2
58021,Mulug,Kannaigudem,2019-07-18,27.3,36.8
58022,Mulug,Kannaigudem,2019-07-19,24.9,37.9
58023,Mulug,Kannaigudem,2019-07-20,25.6,35.8
58024,Mulug,Kannaigudem,2019-07-21,26.2,35.3
58025,Mulug,Kannaigudem,2019-07-22,26.3,35.6
58026,Mulug,Kannaigudem,2019-07-23,26.6,36.6
58027,Mulug,Kannaigudem,2019-07-24,26.4,36.7
58028,Mulug,Kannaigudem,2019-07-25,28.3,35.3
58029,Mulug,Kannaigudem,2019-07-26,24.1,33.1
58030,Mulug,Kannaigudem,2019-07-27,24.0,25.2
58031,Mulug,Kannaigudem,2019-07-28,23.9,26.5
58032,Mulug,Kannaigudem,2019-07-29,23.6,26.2
58033,Mulug,Kannaigudem,2019-07-30,23.9,24.9
58034,Mulug,Kannaigudem,2019-07-31,24.8,28.8
58035,Mulug,Kannaigudem,2019-08-01,24.2,30.4
58036,Mulug,Kannaigudem,2019-08-02,23.6,29.4
58037,Mulug,Kannaigudem,2019-08-03,23.9,24.9
58038,Mulug,Kannaigudem,2019-08-04,24.6,27.6
58039,Mulug,Kannaigudem,2019-08-05,24.9,29.9
58040,Mulug,Kannaigudem,2019-08-06,24.7,31.6
58041,Mulug,Kannaigudem,2019-08-07,24.4,27.8
58042,Mulug,Kannaigudem,2019-08-08,24.5,27.7
58043,Mulug,Kannaigudem,2019-08-09,23.8,28.2
58044,Mulug,Kannaigudem,2019-08-10,24.6,31.8
58045,Mulug,Kannaigudem,2019-08-11,24.9,32.8
58046,Mulug,Kannaigudem,2019-08-12,25.5,33.1
58047,Mulug,Kannaigudem,2019-08-13,25.8,31.7
58048,Mulug,Kannaigudem,2019-08-14,25.4,28.2
58049,Mulug,Kannaigudem,2019-08-15,24.9,31.9
58050,Mulug,Kannaigudem,2019-08-16,26.3,33.1
58051,Mulug,Kannaigudem,2019-08-17,27.2,33.8
58052,Mulug,Kannaigudem,2019-08-18,25.9,32.0
58053,Mulug,Kannaigudem,2019-08-19,24.5,32.0
58054,Mulug,Kannaigudem,2019-08-20,25.0,33.5
58055,Mulug,Kannaigudem,2019-08-21,25.0,30.3
58056,Mulug,Kannaigudem,2019-08-22,24.4,31.7
58057,Mulug,Kannaigudem,2019-08-23,23.5,30.4
58058,Mulug,Kannaigudem,2019-08-24,24.5,26.3
58059,Mulug,Kannaigudem,2019-08-25,24.2,29.1
58060,Mulug,Kannaigudem,2019-08-26,24.0,31.6
