district,Mandal,Date,temp_min ,temp_max 
Karimnagar,Thimmapur,18-03-2020,21.7,35.2
Karimnagar,Thimmapur,19-03-2020,22.3,34.5
Karimnagar,Thimmapur,20-03-2020,21.5,35.1
Karimnagar,Thimmapur,21-03-2020,22.9,34.7
Karimnagar,Thimmapur,22-03-2020,21.7,34.6
Karimnagar,Thimmapur,23-03-2020,22,35.2
Karimnagar,Thimmapur,24-03-2020,22,35.4
Karimnagar,Thimmapur,25-03-2020,23,35.3
Karimnagar,Thimmapur,26-03-2020,23.2,35.2
Karimnagar,Thimmapur,27-03-2020,23.6,35.5
Karimnagar,Thimmapur,28-03-2020,21.8,36.8
Karimnagar,Thimmapur,29-03-2020,22.5,37.2
Karimnagar,Thimmapur,30-03-2020,22.1,37.4
Karimnagar,Thimmapur,31-03-2020,23.8,34.9
Karimnagar,Chigurumamidi,01-01-2020,19.4,27.5
Karimnagar,Chigurumamidi,02-01-2020,21.3,30.8
Karimnagar,Chigurumamidi,03-01-2020,21.9,30.4
Karimnagar,Chigurumamidi,04-01-2020,19.9,24.3
Karimnagar,Chigurumamidi,05-01-2020,18.5,26.6
Karimnagar,Chigurumamidi,06-01-2020,15.5,28
Karimnagar,Chigurumamidi,07-01-2020,19.7,29.7
Karimnagar,Chigurumamidi,08-01-2020,21.1,30.9
Karimnagar,Chigurumamidi,09-01-2020,20.6,31.2
Karimnagar,Chigurumamidi,10-01-2020,18.8,32.1
Karimnagar,Chigurumamidi,11-01-2020,14.4,28.3
Karimnagar,Chigurumamidi,12-01-2020,14.5,28.6
Karimnagar,Chigurumamidi,13-01-2020,11.9,29.6
Karimnagar,Chigurumamidi,14-01-2020,14.4,31.8
Karimnagar,Chigurumamidi,15-01-2020,18.1,31
Karimnagar,Chigurumamidi,16-01-2020,17.3,29.8
Karimnagar,Chigurumamidi,17-01-2020,19,31.1
Karimnagar,Chigurumamidi,18-01-2020,19.6,31.3
Karimnagar,Chigurumamidi,19-01-2020,19.1,31.9
Karimnagar,Chigurumamidi,20-01-2020,19.9,32.4
Karimnagar,Chigurumamidi,21-01-2020,19.2,31.2
Karimnagar,Chigurumamidi,22-01-2020,19.7,32.3
Karimnagar,Chigurumamidi,23-01-2020,18,32.5
Karimnagar,Chigurumamidi,24-01-2020,16.8,33.1
Karimnagar,Chigurumamidi,25-01-2020,16.5,31.8
Karimnagar,Chigurumamidi,26-01-2020,17.5,34.3
Karimnagar,Chigurumamidi,27-01-2020,15.4,33.2
Karimnagar,Chigurumamidi,28-01-2020,20.3,34.7
Karimnagar,Chigurumamidi,29-01-2020,20.4,33.8
Karimnagar,Chigurumamidi,30-01-2020,17.7,32.4
Karimnagar,Chigurumamidi,31-01-2020,16.4,30.7
Karimnagar,Chigurumamidi,01-02-2020,18.8,29.5
Karimnagar,Chigurumamidi,02-02-2020,18.2,32.4
Karimnagar,Chigurumamidi,03-02-2020,20.4,31.3
Karimnagar,Chigurumamidi,04-02-2020,20.5,33
Karimnagar,Chigurumamidi,05-02-2020,20.1,34.6
Karimnagar,Chigurumamidi,06-02-2020,20.4,33.8
Karimnagar,Chigurumamidi,07-02-2020,21.2,34.9
Karimnagar,Chigurumamidi,08-02-2020,22.3,33.5
Karimnagar,Chigurumamidi,09-02-2020,17.6,28.2
Karimnagar,Chigurumamidi,10-02-2020,17.6,25.7
Karimnagar,Chigurumamidi,11-02-2020,20.3,29
Karimnagar,Chigurumamidi,12-02-2020,20.3,30.7
Karimnagar,Chigurumamidi,13-02-2020,16.3,32
Karimnagar,Chigurumamidi,14-02-2020,16,31.5
Karimnagar,Chigurumamidi,15-02-2020,15.3,34.3
Karimnagar,Chigurumamidi,16-02-2020,16.3,33.5
Karimnagar,Chigurumamidi,17-02-2020,15.6,34.4
Karimnagar,Chigurumamidi,18-02-2020,14.4,34
Karimnagar,Chigurumamidi,19-02-2020,14.7,33.8
Karimnagar,Chigurumamidi,20-02-2020,19.6,33.8
Karimnagar,Chigurumamidi,21-02-2020,19.5,32.6
Karimnagar,Chigurumamidi,22-02-2020,17,33.1
Karimnagar,Chigurumamidi,23-02-2020,18.2,34.6
Karimnagar,Chigurumamidi,24-02-2020,19.3,34.4
Karimnagar,Chigurumamidi,25-02-2020,19.7,35.5
Karimnagar,Chigurumamidi,26-02-2020,17,33.8
Karimnagar,Chigurumamidi,27-02-2020,14,32.2
Karimnagar,Chigurumamidi,28-02-2020,15.3,32.4
Karimnagar,Chigurumamidi,29-02-2020,18.4,33.9
Karimnagar,Chigurumamidi,01-03-2020,19,33.8
Karimnagar,Chigurumamidi,02-03-2020,21.4,33.6
Karimnagar,Chigurumamidi,03-03-2020,19.8,34.7
Karimnagar,Chigurumamidi,04-03-2020,21.2,35.8
Karimnagar,Chigurumamidi,05-03-2020,19.4,36.3
Karimnagar,Chigurumamidi,06-03-2020,22.5,33.3
Karimnagar,Chigurumamidi,07-03-2020,23.3,35.4
Karimnagar,Chigurumamidi,08-03-2020,21.8,32.2
Karimnagar,Chigurumamidi,09-03-2020,23.5,34.3
Karimnagar,Chigurumamidi,10-03-2020,21.2,31.8
Karimnagar,Chigurumamidi,11-03-2020,22.1,36.5
Karimnagar,Chigurumamidi,12-03-2020,21.7,33.9
Karimnagar,Chigurumamidi,13-03-2020,22.2,33.8
Karimnagar,Chigurumamidi,14-03-2020,20.2,36.3
Karimnagar,Chigurumamidi,15-03-2020,21.1,35.5
Karimnagar,Chigurumamidi,16-03-2020,20.8,34.8
Karimnagar,Chigurumamidi,17-03-2020,21.4,36.7
Karimnagar,Chigurumamidi,18-03-2020,21,37
Karimnagar,Chigurumamidi,19-03-2020,21.6,37.7
Karimnagar,Chigurumamidi,20-03-2020,21.8,37.2
Karimnagar,Chigurumamidi,21-03-2020,22.3,37.7
Karimnagar,Chigurumamidi,22-03-2020,21.2,36.4
Karimnagar,Chigurumamidi,23-03-2020,21.8,36.9
Karimnagar,Chigurumamidi,24-03-2020,21.8,37.1
Karimnagar,Chigurumamidi,25-03-2020,22.5,37
Karimnagar,Chigurumamidi,26-03-2020,23,36.9
Karimnagar,Chigurumamidi,27-03-2020,22.8,37.2
Karimnagar,Chigurumamidi,28-03-2020,21.3,37.7
Karimnagar,Chigurumamidi,29-03-2020,21.4,38
Karimnagar,Chigurumamidi,30-03-2020,20.9,38.4
Karimnagar,Chigurumamidi,31-03-2020,22.9,35.8
Karimnagar,V_Saidapur,01-01-2020,20.7,26.4
Karimnagar,V_Saidapur,02-01-2020,21.3,29.6
Karimnagar,V_Saidapur,03-01-2020,22,29.1
Karimnagar,V_Saidapur,04-01-2020,19.9,23.4
Karimnagar,V_Saidapur,05-01-2020,18.7,25.3
Karimnagar,V_Saidapur,06-01-2020,16,26.6
Karimnagar,V_Saidapur,07-01-2020,20.6,28.4
Karimnagar,V_Saidapur,08-01-2020,21.3,29.6
Karimnagar,V_Saidapur,09-01-2020,20.9,29.6
Karimnagar,V_Saidapur,10-01-2020,18.6,30.7
Karimnagar,V_Saidapur,11-01-2020,15.8,26.7
Karimnagar,V_Saidapur,12-01-2020,15.3,27.8
Karimnagar,V_Saidapur,13-01-2020,12.9,27.8
Karimnagar,V_Saidapur,14-01-2020,15.7,29.5
Karimnagar,V_Saidapur,15-01-2020,18.4,29.1
Karimnagar,V_Saidapur,16-01-2020,17.8,28.9
Karimnagar,V_Saidapur,17-01-2020,20,29.9
Karimnagar,V_Saidapur,18-01-2020,20.9,30
Karimnagar,V_Saidapur,19-01-2020,19.9,29.3
Karimnagar,V_Saidapur,20-01-2020,20.7,30.9
Karimnagar,V_Saidapur,21-01-2020,19.4,29.7
Karimnagar,V_Saidapur,22-01-2020,20.7,30.1
Karimnagar,V_Saidapur,23-01-2020,19.6,31.4
Karimnagar,V_Saidapur,24-01-2020,17,31.4
Karimnagar,V_Saidapur,25-01-2020,16.7,29.7
Karimnagar,V_Saidapur,26-01-2020,17.9,31.3
Karimnagar,V_Saidapur,27-01-2020,15.9,30.8
Karimnagar,V_Saidapur,28-01-2020,20.7,32
Karimnagar,V_Saidapur,29-01-2020,21,31.3
Karimnagar,V_Saidapur,30-01-2020,17.8,29.8
Karimnagar,V_Saidapur,31-01-2020,16.2,27.9
Karimnagar,V_Saidapur,01-02-2020,20.3,28.4
Karimnagar,V_Saidapur,02-02-2020,19,29.2
Karimnagar,V_Saidapur,03-02-2020,19.6,28.4
Karimnagar,V_Saidapur,04-02-2020,21.1,28.8
Karimnagar,V_Saidapur,05-02-2020,20.5,30.4
Karimnagar,V_Saidapur,06-02-2020,20.6,30.2
Karimnagar,V_Saidapur,07-02-2020,21.7,30.8
Karimnagar,V_Saidapur,08-02-2020,22.6,29.6
Karimnagar,V_Saidapur,09-02-2020,17.8,25.1
Karimnagar,V_Saidapur,10-02-2020,18.5,25.1
Karimnagar,V_Saidapur,11-02-2020,21.4,27.6
Karimnagar,V_Saidapur,12-02-2020,21.4,29.6
Karimnagar,V_Saidapur,13-02-2020,17.1,30.6
Karimnagar,V_Saidapur,14-02-2020,17.5,30.3
Karimnagar,V_Saidapur,15-02-2020,16.8,31.9
Karimnagar,V_Saidapur,16-02-2020,18.4,31.8
Karimnagar,V_Saidapur,17-02-2020,17.1,33.4
Karimnagar,V_Saidapur,18-02-2020,17.1,33.2
Karimnagar,V_Saidapur,19-02-2020,16.7,33
Karimnagar,V_Saidapur,20-02-2020,20.1,32
Karimnagar,V_Saidapur,21-02-2020,20.1,31.3
Karimnagar,V_Saidapur,22-02-2020,18.8,31.6
Karimnagar,V_Saidapur,23-02-2020,19.4,32.6
Karimnagar,V_Saidapur,24-02-2020,20.1,33.2
Karimnagar,V_Saidapur,25-02-2020,20.8,33.5
Karimnagar,V_Saidapur,26-02-2020,18.9,31.9
Karimnagar,V_Saidapur,27-02-2020,20.5,30.6
Karimnagar,V_Saidapur,28-02-2020,17.6,32.2
Karimnagar,V_Saidapur,29-02-2020,19.9,31.4
Karimnagar,V_Saidapur,01-03-2020,21,31.7
Karimnagar,V_Saidapur,02-03-2020,22.2,31.3
Karimnagar,V_Saidapur,03-03-2020,21.1,33
Karimnagar,V_Saidapur,04-03-2020,22.2,35.1
Karimnagar,V_Saidapur,05-03-2020,21,35.3
Karimnagar,V_Saidapur,06-03-2020,23,30.7
Karimnagar,V_Saidapur,07-03-2020,23.7,33.2
Karimnagar,V_Saidapur,08-03-2020,22.5,30
Karimnagar,V_Saidapur,09-03-2020,24.1,32.9
Karimnagar,V_Saidapur,10-03-2020,21.9,31
Karimnagar,V_Saidapur,11-03-2020,22.5,34.9
Karimnagar,V_Saidapur,12-03-2020,22.5,33.7
Karimnagar,V_Saidapur,13-03-2020,22.9,31.4
Karimnagar,V_Saidapur,14-03-2020,21,35
Karimnagar,V_Saidapur,15-03-2020,22.3,33.5
Karimnagar,V_Saidapur,16-03-2020,21.9,33.2
Karimnagar,V_Saidapur,17-03-2020,22.6,34.8
Karimnagar,V_Saidapur,18-03-2020,22.1,35.4
Karimnagar,V_Saidapur,19-03-2020,22.4,34.4
Karimnagar,V_Saidapur,20-03-2020,21.7,34.9
Karimnagar,V_Saidapur,21-03-2020,22.5,35
Karimnagar,V_Saidapur,22-03-2020,22.3,34.3
Karimnagar,V_Saidapur,23-03-2020,22.4,34.6
Karimnagar,V_Saidapur,24-03-2020,22.2,35.6
Karimnagar,V_Saidapur,25-03-2020,23.1,35.2
Karimnagar,V_Saidapur,26-03-2020,23.2,34.9
Karimnagar,V_Saidapur,27-03-2020,23.5,36.1
Karimnagar,V_Saidapur,28-03-2020,22.2,37.1
Karimnagar,V_Saidapur,29-03-2020,22.2,36.6
Karimnagar,V_Saidapur,30-03-2020,21.7,36.9
Karimnagar,V_Saidapur,31-03-2020,24.1,34.8
Karimnagar,Shankarapatnam,01-01-2020,20.1,27.4
Karimnagar,Shankarapatnam,02-01-2020,21.1,30.6
Karimnagar,Shankarapatnam,03-01-2020,22,29.7
Karimnagar,Shankarapatnam,04-01-2020,19.8,23.5
Karimnagar,Shankarapatnam,05-01-2020,18.3,25.3
Karimnagar,Shankarapatnam,06-01-2020,15.6,26.4
Karimnagar,Shankarapatnam,07-01-2020,20.1,28.2
Karimnagar,Shankarapatnam,08-01-2020,21.3,30.7
Karimnagar,Shankarapatnam,09-01-2020,20.7,29.7
Karimnagar,Shankarapatnam,10-01-2020,18.3,31.1
Karimnagar,Shankarapatnam,11-01-2020,15.6,26.2
Karimnagar,Shankarapatnam,12-01-2020,14.1,28
Karimnagar,Shankarapatnam,13-01-2020,12.9,28.1
Karimnagar,Shankarapatnam,14-01-2020,15.8,29.2
Karimnagar,Shankarapatnam,15-01-2020,18.1,29.6
Karimnagar,Shankarapatnam,16-01-2020,17.2,29.9
Karimnagar,Shankarapatnam,17-01-2020,20,31.2
Karimnagar,Shankarapatnam,18-01-2020,20.6,30.9
Karimnagar,Shankarapatnam,19-01-2020,19.6,30.8
Karimnagar,Shankarapatnam,20-01-2020,20.5,31.3
Karimnagar,Shankarapatnam,21-01-2020,19.5,29.9
Karimnagar,Shankarapatnam,22-01-2020,20.5,31.1
Karimnagar,Shankarapatnam,23-01-2020,19.3,32.3
Karimnagar,Shankarapatnam,24-01-2020,18.1,31.7
Karimnagar,Shankarapatnam,25-01-2020,17.3,30.7
Karimnagar,Shankarapatnam,26-01-2020,18.3,31.8
Karimnagar,Shankarapatnam,27-01-2020,17,31.3
Karimnagar,Shankarapatnam,28-01-2020,20.5,34.1
Karimnagar,Shankarapatnam,29-01-2020,21,33.7
Karimnagar,Shankarapatnam,30-01-2020,19.9,30.4
Karimnagar,Shankarapatnam,31-01-2020,16.6,28.4
Karimnagar,Shankarapatnam,01-02-2020,20.3,28.8
Karimnagar,Shankarapatnam,02-02-2020,19,32.1
Karimnagar,Shankarapatnam,03-02-2020,20.6,31
Karimnagar,Shankarapatnam,04-02-2020,20.9,32.4
Karimnagar,Shankarapatnam,05-02-2020,20.1,33.9
Karimnagar,Shankarapatnam,06-02-2020,19.9,32.4
Karimnagar,Shankarapatnam,07-02-2020,21.8,34.1
Karimnagar,Shankarapatnam,08-02-2020,22.1,31.8
Karimnagar,Shankarapatnam,09-02-2020,18.3,26.8
Karimnagar,Shankarapatnam,10-02-2020,17.9,26.6
Karimnagar,Shankarapatnam,11-02-2020,20.6,28.1
Karimnagar,Shankarapatnam,12-02-2020,20.9,30.5
Karimnagar,Shankarapatnam,13-02-2020,17.3,31.1
Karimnagar,Shankarapatnam,14-02-2020,17.2,30.1
Karimnagar,Shankarapatnam,15-02-2020,16.4,32.4
Karimnagar,Shankarapatnam,16-02-2020,17.4,31.8
Karimnagar,Shankarapatnam,17-02-2020,17.1,34
Karimnagar,Shankarapatnam,18-02-2020,15.5,33.5
Karimnagar,Shankarapatnam,19-02-2020,15.6,33.5
Karimnagar,Shankarapatnam,20-02-2020,19.9,32.7
Karimnagar,Shankarapatnam,21-02-2020,19.9,32.3
Karimnagar,Shankarapatnam,22-02-2020,18.7,32.6
Karimnagar,Shankarapatnam,23-02-2020,19,33.4
Karimnagar,Shankarapatnam,24-02-2020,19.1,34.1
Karimnagar,Shankarapatnam,25-02-2020,20.3,34.3
Karimnagar,Shankarapatnam,26-02-2020,17.9,31.5
Karimnagar,Shankarapatnam,27-02-2020,14.8,30.6
Karimnagar,Shankarapatnam,28-02-2020,16.9,33
Karimnagar,Shankarapatnam,29-02-2020,19.4,32.2
Karimnagar,Shankarapatnam,01-03-2020,20.2,33.6
Karimnagar,Shankarapatnam,02-03-2020,21.9,32.8
Karimnagar,Shankarapatnam,03-03-2020,20.6,33.6
Karimnagar,Shankarapatnam,04-03-2020,21.6,35.3
Karimnagar,Shankarapatnam,05-03-2020,20.3,35.1
Karimnagar,Shankarapatnam,06-03-2020,23,32.2
Karimnagar,Shankarapatnam,07-03-2020,23.6,33.7
Karimnagar,Shankarapatnam,08-03-2020,22.5,30.5
Karimnagar,Shankarapatnam,09-03-2020,23.8,34
Karimnagar,Shankarapatnam,10-03-2020,21.7,32.9
Karimnagar,Shankarapatnam,11-03-2020,22.5,35.8
Karimnagar,Shankarapatnam,12-03-2020,22.2,34.3
Karimnagar,Shankarapatnam,13-03-2020,22.5,31.4
Karimnagar,Shankarapatnam,14-03-2020,20.7,35.6
Karimnagar,Shankarapatnam,15-03-2020,21.9,32.9
Karimnagar,Shankarapatnam,16-03-2020,21.5,33.6
Karimnagar,Shankarapatnam,17-03-2020,22.1,34.9
Karimnagar,Shankarapatnam,18-03-2020,21.3,35.4
Karimnagar,Shankarapatnam,19-03-2020,22.4,33
Karimnagar,Shankarapatnam,20-03-2020,21,35.1
Karimnagar,Shankarapatnam,21-03-2020,22.6,34.6
Karimnagar,Shankarapatnam,22-03-2020,21.7,34.9
Karimnagar,Shankarapatnam,23-03-2020,22.3,35.4
Karimnagar,Shankarapatnam,24-03-2020,22.1,36.2
Karimnagar,Shankarapatnam,25-03-2020,23,36
Karimnagar,Shankarapatnam,26-03-2020,22.9,35.1
Karimnagar,Shankarapatnam,27-03-2020,22.5,36.3
Karimnagar,Shankarapatnam,28-03-2020,21.9,37.8
Karimnagar,Shankarapatnam,29-03-2020,21.4,37.2
Karimnagar,Shankarapatnam,30-03-2020,21.8,37.1
Karimnagar,Shankarapatnam,31-03-2020,23.1,35.1
Karimnagar,Veenavanka,01-01-2020,20.2,26.4
Karimnagar,Veenavanka,02-01-2020,19.7,28.7
Karimnagar,Veenavanka,03-01-2020,22,28.7
Karimnagar,Veenavanka,04-01-2020,19.3,23.4
Karimnagar,Veenavanka,05-01-2020,18,24.8
Karimnagar,Veenavanka,06-01-2020,15.6,27.1
Karimnagar,Veenavanka,07-01-2020,19.7,27.9
Karimnagar,Veenavanka,08-01-2020,21.6,28.7
Karimnagar,Veenavanka,09-01-2020,20.8,27.5
Karimnagar,Veenavanka,10-01-2020,17.8,28.6
Karimnagar,Veenavanka,11-01-2020,15,26.5
Karimnagar,Veenavanka,12-01-2020,14.4,27.1
Karimnagar,Veenavanka,13-01-2020,13.1,27.2
Karimnagar,Veenavanka,14-01-2020,15,28.8
Karimnagar,Veenavanka,15-01-2020,17.7,28.3
Karimnagar,Veenavanka,16-01-2020,17,28.3
Karimnagar,Veenavanka,17-01-2020,20.5,27.8
Karimnagar,Veenavanka,18-01-2020,20.6,28.2
Karimnagar,Veenavanka,19-01-2020,19.4,28.7
Karimnagar,Veenavanka,20-01-2020,19.7,29.3
Karimnagar,Veenavanka,21-01-2020,19.1,28.2
Karimnagar,Veenavanka,22-01-2020,21.1,29
Karimnagar,Veenavanka,23-01-2020,19.5,29.7
Karimnagar,Veenavanka,24-01-2020,18.1,30.1
Karimnagar,Veenavanka,25-01-2020,18.4,30.7
Karimnagar,Veenavanka,26-01-2020,18.9,31.3
Karimnagar,Veenavanka,27-01-2020,17.2,30.8
Karimnagar,Veenavanka,28-01-2020,20.9,31.9
Karimnagar,Veenavanka,29-01-2020,21.2,30.9
Karimnagar,Veenavanka,30-01-2020,19.5,30.9
Karimnagar,Veenavanka,31-01-2020,16.7,29.3
Karimnagar,Veenavanka,01-02-2020,20,28.9
Karimnagar,Veenavanka,02-02-2020,19.6,29.7
Karimnagar,Veenavanka,03-02-2020,20.9,28.9
Karimnagar,Veenavanka,04-02-2020,21.2,29.2
Karimnagar,Veenavanka,05-02-2020,20.7,30.4
Karimnagar,Veenavanka,06-02-2020,19.2,30.4
Karimnagar,Veenavanka,07-02-2020,21.8,30.9
Karimnagar,Veenavanka,08-02-2020,22.3,29.5
Karimnagar,Veenavanka,09-02-2020,18.3,26.3
Karimnagar,Veenavanka,10-02-2020,17.6,24.2
Karimnagar,Veenavanka,11-02-2020,20.4,27.8
Karimnagar,Veenavanka,12-02-2020,20.6,29.6
Karimnagar,Veenavanka,13-02-2020,17.6,29.6
Karimnagar,Veenavanka,14-02-2020,17.8,31.1
Karimnagar,Veenavanka,15-02-2020,16.8,32.9
Karimnagar,Veenavanka,16-02-2020,17.9,35.4
Karimnagar,Veenavanka,17-02-2020,17.4,32.7
Karimnagar,Veenavanka,18-02-2020,15.9,31.6
Karimnagar,Veenavanka,19-02-2020,15.5,31.9
Karimnagar,Veenavanka,20-02-2020,20.2,31.1
Karimnagar,Veenavanka,21-02-2020,20.1,29.6
Karimnagar,Veenavanka,22-02-2020,18,30.3
Karimnagar,Veenavanka,23-02-2020,18.8,30.7
Karimnagar,Veenavanka,24-02-2020,19.9,31.3
Karimnagar,Veenavanka,25-02-2020,20.5,31.5
Karimnagar,Veenavanka,26-02-2020,18.2,31.2
Karimnagar,Veenavanka,27-02-2020,15,31.6
Karimnagar,Veenavanka,28-02-2020,16.9,31.5
Karimnagar,Veenavanka,29-02-2020,20.1,30.7
Karimnagar,Veenavanka,01-03-2020,20.9,30.6
Karimnagar,Veenavanka,02-03-2020,21.9,31.8
Karimnagar,Veenavanka,03-03-2020,20.4,31
Karimnagar,Veenavanka,04-03-2020,21.9,32.4
Karimnagar,Veenavanka,05-03-2020,21.7,33.7
Karimnagar,Veenavanka,06-03-2020,22.8,31.2
Karimnagar,Veenavanka,07-03-2020,23.4,31.1
Karimnagar,Veenavanka,08-03-2020,22.3,28.8
Karimnagar,Veenavanka,09-03-2020,23.3,31.5
Karimnagar,Veenavanka,10-03-2020,22.2,29.9
Karimnagar,Veenavanka,11-03-2020,22.4,31.9
Karimnagar,Veenavanka,12-03-2020,22.6,32.1
Karimnagar,Veenavanka,13-03-2020,23,31
Karimnagar,Veenavanka,14-03-2020,20.8,32.5
Karimnagar,Veenavanka,15-03-2020,21.7,31.1
Karimnagar,Veenavanka,16-03-2020,21.4,31.6
Karimnagar,Veenavanka,17-03-2020,22.1,32.7
Karimnagar,Veenavanka,18-03-2020,21.4,34
Karimnagar,Veenavanka,19-03-2020,23.6,33.6
Karimnagar,Veenavanka,20-03-2020,20.3,35.4
Karimnagar,Veenavanka,21-03-2020,22.8,33.9
Karimnagar,Veenavanka,22-03-2020,22,33.6
Karimnagar,Veenavanka,23-03-2020,22.4,35.2
Karimnagar,Veenavanka,24-03-2020,22.2,33.1
Karimnagar,Veenavanka,25-03-2020,22.9,33.5
Karimnagar,Veenavanka,26-03-2020,23,34.3
Karimnagar,Veenavanka,27-03-2020,22.5,35.5
Karimnagar,Veenavanka,28-03-2020,21.2,35
Karimnagar,Veenavanka,29-03-2020,22.1,36.9
Karimnagar,Veenavanka,30-03-2020,21.4,36.3
Karimnagar,Veenavanka,31-03-2020,23,35.1
Karimnagar,Huzurabad,01-01-2020,20.7,25.8
Karimnagar,Huzurabad,02-01-2020,21.5,28.8
Karimnagar,Huzurabad,03-01-2020,22.1,28.1
Karimnagar,Huzurabad,04-01-2020,19.9,24.2
Karimnagar,Huzurabad,05-01-2020,18.9,24.8
Karimnagar,Huzurabad,06-01-2020,16.8,25.7
Karimnagar,Huzurabad,07-01-2020,20.4,27.6
Karimnagar,Huzurabad,08-01-2020,21.7,28.2
Karimnagar,Huzurabad,09-01-2020,21.2,27.9
Karimnagar,Huzurabad,10-01-2020,18.8,29.3
Karimnagar,Huzurabad,11-01-2020,17,25.6
Karimnagar,Huzurabad,12-01-2020,15.9,27.5
Karimnagar,Huzurabad,13-01-2020,13.2,26.6
Karimnagar,Huzurabad,14-01-2020,16.9,27.9
Karimnagar,Huzurabad,15-01-2020,18.3,28.7
Karimnagar,Huzurabad,16-01-2020,18.1,28.6
Karimnagar,Huzurabad,17-01-2020,20.3,27.9
Karimnagar,Huzurabad,18-01-2020,21.5,28.8
Karimnagar,Huzurabad,19-01-2020,20.2,29
Karimnagar,Huzurabad,20-01-2020,21,29.2
Karimnagar,Huzurabad,21-01-2020,20,29.4
Karimnagar,Huzurabad,22-01-2020,21.2,29.1
Karimnagar,Huzurabad,23-01-2020,19.8,29.8
Karimnagar,Huzurabad,24-01-2020,19.4,30.3
Karimnagar,Huzurabad,25-01-2020,18.5,29.9
Karimnagar,Huzurabad,26-01-2020,19.1,30.1
Karimnagar,Huzurabad,27-01-2020,18.3,30.1
Karimnagar,Huzurabad,28-01-2020,20.8,33
Karimnagar,Huzurabad,29-01-2020,21.6,32
Karimnagar,Huzurabad,30-01-2020,20.6,30.6
Karimnagar,Huzurabad,31-01-2020,18.8,28
Karimnagar,Huzurabad,01-02-2020,21.2,28
Karimnagar,Huzurabad,02-02-2020,20.1,30.2
Karimnagar,Huzurabad,03-02-2020,21.3,29.5
Karimnagar,Huzurabad,04-02-2020,21.6,30.2
Karimnagar,Huzurabad,05-02-2020,21.3,31
Karimnagar,Huzurabad,06-02-2020,20.8,31.7
Karimnagar,Huzurabad,07-02-2020,22.2,31.5
Karimnagar,Huzurabad,08-02-2020,22.7,30
Karimnagar,Huzurabad,09-02-2020,18.4,25.9
Karimnagar,Huzurabad,10-02-2020,18.9,24.4
Karimnagar,Huzurabad,11-02-2020,21.5,27.7
Karimnagar,Huzurabad,12-02-2020,22.3,29.7
Karimnagar,Huzurabad,13-02-2020,17.5,30.2
Karimnagar,Huzurabad,14-02-2020,18.5,29.6
Karimnagar,Huzurabad,15-02-2020,18.2,31.4
Karimnagar,Huzurabad,16-02-2020,19.4,31.9
Karimnagar,Huzurabad,17-02-2020,18.1,32.3
Karimnagar,Huzurabad,18-02-2020,20.1,31.7
Karimnagar,Huzurabad,19-02-2020,17.7,32.2
Karimnagar,Huzurabad,20-02-2020,20.6,31.4
Karimnagar,Huzurabad,21-02-2020,20.4,30.1
Karimnagar,Huzurabad,22-02-2020,19.1,30.4
Karimnagar,Huzurabad,23-02-2020,19.6,31.5
Karimnagar,Huzurabad,24-02-2020,20.1,32.1
Karimnagar,Huzurabad,25-02-2020,21.7,31.8
Karimnagar,Huzurabad,26-02-2020,21.3,31.1
Karimnagar,Huzurabad,27-02-2020,17.2,29.9
Karimnagar,Huzurabad,28-02-2020,19.7,31.1
Karimnagar,Huzurabad,29-02-2020,21.1,30.1
Karimnagar,Huzurabad,01-03-2020,21.1,30.5
Karimnagar,Huzurabad,02-03-2020,22.3,30.4
Karimnagar,Huzurabad,03-03-2020,21.2,31.8
Karimnagar,Huzurabad,04-03-2020,23.4,33.1
Karimnagar,Huzurabad,05-03-2020,21.4,34.7
Karimnagar,Huzurabad,06-03-2020,22.9,29.9
Karimnagar,Huzurabad,07-03-2020,24.1,31.1
Karimnagar,Huzurabad,08-03-2020,22.5,28.8
Karimnagar,Huzurabad,09-03-2020,24.6,31.9
Karimnagar,Huzurabad,10-03-2020,22.3,30.3
Karimnagar,Huzurabad,11-03-2020,22.6,32.5
Karimnagar,Huzurabad,12-03-2020,22.7,32
Karimnagar,Huzurabad,13-03-2020,23.2,31.2
Karimnagar,Huzurabad,14-03-2020,22,33.3
Karimnagar,Huzurabad,15-03-2020,22.5,31.8
Karimnagar,Huzurabad,16-03-2020,22,32.6
Karimnagar,Huzurabad,17-03-2020,22.7,33.3
Karimnagar,Huzurabad,18-03-2020,22.8,34.4
Karimnagar,Huzurabad,19-03-2020,22.6,33.4
Karimnagar,Huzurabad,20-03-2020,21.9,35.6
Karimnagar,Huzurabad,21-03-2020,22.9,34.3
Karimnagar,Huzurabad,22-03-2020,22.8,33.8
Karimnagar,Huzurabad,23-03-2020,22.8,33.8
Karimnagar,Huzurabad,24-03-2020,22.5,33.8
Karimnagar,Huzurabad,25-03-2020,23,35
Karimnagar,Huzurabad,26-03-2020,23.2,34.7
Karimnagar,Huzurabad,27-03-2020,22.8,36
Karimnagar,Huzurabad,28-03-2020,23.1,36.2
Karimnagar,Huzurabad,29-03-2020,23.3,35.7
Karimnagar,Huzurabad,30-03-2020,22.1,36.9
Karimnagar,Huzurabad,31-03-2020,25.2,34.6
Karimnagar,Jammikunta,01-01-2020,19.5,27.4
Karimnagar,Jammikunta,02-01-2020,19.6,30.9
Karimnagar,Jammikunta,03-01-2020,21.7,29.6
